aprobacion_presidencial,tendencia,word,n
Desaprueba,Ninguno / Independiente,facilidades,1.3064
Desaprueba,Ninguno / Independiente,hospitales,1.3064
Desaprueba,Ninguno / Independiente,lucas,1.3064
Desaprueba,Ninguno / Independiente,ocupan,1.3064
Desaprueba,Ninguno / Independiente,orden,1.3064
Desaprueba,Ninguno / Independiente,pùblico,1.3064
Desaprueba,Ninguno / Independiente,regiones,1.3064
Desaprueba,Ninguno / Independiente,resto,1.3064
Desaprueba,Ninguno / Independiente,rico,1.3064
Desaprueba,Ninguno / Independiente,sacan,1.3064
Desaprueba,Ninguno / Independiente,suben,1.3064
Desaprueba,Ninguno / Independiente,surge,1.3064
Desaprueba,Ninguno / Independiente,venir,1.3064
Desaprueba,Ninguno / Independiente,ventas,1.3064
Desaprueba,Ninguno / Independiente,vivimos,1.3064
Desaprueba,Ninguno / Independiente,machacando,1.30049
Desaprueba,Ninguno / Independiente,seguirlos,1.30049
Desaprueba,Centro Izquierda / Izquierda,ciudad,1.2999
Desaprueba,Ninguno / Independiente,charlas,1.299
Desaprueba,Ninguno / Independiente,chicas,1.299
Desaprueba,Ninguno / Independiente,claridad,1.299
Desaprueba,Ninguno / Independiente,congreso,1.299
Desaprueba,Ninguno / Independiente,ejercer,1.299
Desaprueba,Ninguno / Independiente,enviadas,1.299
Desaprueba,Ninguno / Independiente,giratoria,1.299
Desaprueba,Ninguno / Independiente,impuesto,1.299
Desaprueba,Ninguno / Independiente,pagan,1.299
Desaprueba,Ninguno / Independiente,problematica,1.299
Desaprueba,Ninguno / Independiente,reajuste,1.299
Desaprueba,Ninguno / Independiente,reuniones,1.299
Desaprueba,Ninguno / Independiente,ultimas,1.299
Desaprueba,Centro Izquierda / Izquierda,puchuncavi,1.29117
Desaprueba,Ninguno / Independiente,beneficiaria,1.2851
Desaprueba,Ninguno / Independiente,motivo,1.27849
Desaprueba,Centro,disminuir,1.27364
Desaprueba,Centro,haga,1.27364
Desaprueba,Centro,importancia,1.27364
Desaprueba,Centro,ojala,1.27364
Desaprueba,Centro,realidad,1.27364
Desaprueba,Centro,llevando,1.2709
Desaprueba,Ninguno / Independiente,desaparecer,1.26759
Desaprueba,Ninguno / Independiente,manufactura,1.26759
Desaprueba,Ninguno / Independiente,socioeconomico,1.26759
Desaprueba,Centro,asesores,1.26278
Desaprueba,Centro,elegido,1.26278
Desaprueba,Centro,mandos,1.26278
Desaprueba,Centro,medios,1.26278
Desaprueba,Centro Derecha / Derecha,combustibles,1.26131
Desaprueba,Centro Izquierda / Izquierda,cumplidas,1.26041
Desaprueba,Ninguno / Independiente,flecos,1.2567
Desaprueba,Ninguno / Independiente,ofrece,1.2567
Desaprueba,Ninguno / Independiente,ofrecido,1.2567
Desaprueba,Ninguno / Independiente,pa,1.2567
Desaprueba,Centro,asunto,1.251
Desaprueba,Centro,ciudadana,1.251
Desaprueba,Centro,critico,1.251
Desaprueba,Centro,ene,1.251
Desaprueba,Centro,locomocion,1.251
Desaprueba,Centro,seguridad,1.251
Desaprueba,Centro,viene,1.251
Desaprueba,Ninguno / Independiente,actuado,1.2361
Desaprueba,Ninguno / Independiente,debida,1.2361
Desaprueba,Ninguno / Independiente,decirlo,1.2361
Desaprueba,Ninguno / Independiente,impresion,1.2361
Desaprueba,Ninguno / Independiente,informaciones,1.2361
Desaprueba,Ninguno / Independiente,prioridad,1.2361
Desaprueba,Centro,masm,1.2354
Desaprueba,Centro,pueblo,1.2354
Desaprueba,Centro,solicitudes,1.2354
Desaprueba,Centro,ven,1.2354
Desaprueba,Centro Izquierda / Izquierda,arreglan,1.23213
Desaprueba,Centro Izquierda / Izquierda,viejos,1.23213
Desaprueba,Ninguno / Independiente,auto,1.22872
Desaprueba,Ninguno / Independiente,caida,1.22872
Desaprueba,Ninguno / Independiente,comprar,1.22872
Desaprueba,Ninguno / Independiente,ipc,1.22872
Desaprueba,Ninguno / Independiente,restricciones,1.22872
Desaprueba,Ninguno / Independiente,riesgos,1.22872
Desaprueba,Ninguno / Independiente,subida,1.22872
Desaprueba,Ninguno / Independiente,roba,1.2284
Desaprueba,Centro Izquierda / Izquierda,gano,1.22725
Desaprueba,Ninguno / Independiente,350.000,1.2212
Desaprueba,Ninguno / Independiente,abiertas,1.2212
Desaprueba,Ninguno / Independiente,alhue,1.2212
Desaprueba,Ninguno / Independiente,candidato,1.2212
Desaprueba,Ninguno / Independiente,ciudad,1.2212
Desaprueba,Ninguno / Independiente,entrada,1.2212
Desaprueba,Ninguno / Independiente,explicando,1.2212
Desaprueba,Ninguno / Independiente,fuente,1.2212
Desaprueba,Ninguno / Independiente,ganan,1.2212
Desaprueba,Ninguno / Independiente,ganen,1.2212
Desaprueba,Ninguno / Independiente,gusto,1.2212
Desaprueba,Ninguno / Independiente,incongruencia,1.2212
Desaprueba,Ninguno / Independiente,inero,1.2212
Desaprueba,Ninguno / Independiente,medico,1.2212
Desaprueba,Ninguno / Independiente,meto,1.2212
Desaprueba,Ninguno / Independiente,molestado,1.2212
Desaprueba,Ninguno / Independiente,mujer,1.2212
Desaprueba,Ninguno / Independiente,on,1.2212
Desaprueba,Ninguno / Independiente,opiniones,1.2212
Desaprueba,Ninguno / Independiente,pareja,1.2212
Desaprueba,Ninguno / Independiente,pequeños,1.2212
Desaprueba,Ninguno / Independiente,permite,1.2212
Desaprueba,Ninguno / Independiente,porue,1.2212
Desaprueba,Ninguno / Independiente,puertas,1.2212
Desaprueba,Ninguno / Independiente,qe,1.2212
Desaprueba,Ninguno / Independiente,recivben,1.2212
Desaprueba,Ninguno / Independiente,resultado,1.2212
Desaprueba,Ninguno / Independiente,rrevien,1.2212
Desaprueba,Ninguno / Independiente,rural,1.2212
Desaprueba,Ninguno / Independiente,subieron,1.2212
Desaprueba,Ninguno / Independiente,zona,1.2212
Desaprueba,Ninguno / Independiente,meterse,1.21835
Desaprueba,Ninguno / Independiente,metiendo,1.21835
Desaprueba,Ninguno / Independiente,conflictyos,1.21432
Desaprueba,Ninguno / Independiente,agregar,1.2141
Desaprueba,Ninguno / Independiente,consecuencia,1.2141
Desaprueba,Ninguno / Independiente,decicible,1.2141
Desaprueba,Ninguno / Independiente,favorece,1.2141
Desaprueba,Ninguno / Independiente,favorecen,1.2141
Desaprueba,Ninguno / Independiente,favorecido,1.2141
Desaprueba,Ninguno / Independiente,frente,1.2141
Desaprueba,Ninguno / Independiente,importantes,1.2141
Desaprueba,Ninguno / Independiente,insconstante,1.2141
Desaprueba,Ninguno / Independiente,ipoquitativo,1.2141
Desaprueba,Ninguno / Independiente,matre,1.2141
Desaprueba,Ninguno / Independiente,monton,1.2141
Desaprueba,Ninguno / Independiente,propuesto,1.2141
Desaprueba,Ninguno / Independiente,secuente,1.2141
Desaprueba,Ninguno / Independiente,siguen,1.2141
Desaprueba,Ninguno / Independiente,venga,1.2141
Desaprueba,Ninguno / Independiente,viene,1.2141
Desaprueba,Ninguno / Independiente,vivo,1.2141
Desaprueba,Centro Izquierda / Izquierda,repunta,1.1999
Desaprueba,Ninguno / Independiente,casen,1.19853
Desaprueba,Ninguno / Independiente,hombres,1.19853
Desaprueba,Ninguno / Independiente,sno,1.19853
Desaprueba,Ninguno / Independiente,gracia,1.19337
Desaprueba,Ninguno / Independiente,quisiero,1.19337
Desaprueba,Ninguno / Independiente,señora,1.19337
Desaprueba,Ninguno / Independiente,èl,1.18826
Desaprueba,Ninguno / Independiente,inclinaria,1.18826
Desaprueba,Centro Derecha / Derecha,practicamente,1.1879
Desaprueba,Ninguno / Independiente,cara,1.18752
Desaprueba,Ninguno / Independiente,carreras,1.18752
Desaprueba,Ninguno / Independiente,casos,1.18752
Desaprueba,Ninguno / Independiente,conocimiento,1.18752
Desaprueba,Ninguno / Independiente,generado,1.18752
Desaprueba,Ninguno / Independiente,generar,1.18752
Desaprueba,Ninguno / Independiente,hora,1.18752
Desaprueba,Ninguno / Independiente,iniciativa,1.18752
Desaprueba,Ninguno / Independiente,lagunos,1.18752
Desaprueba,Ninguno / Independiente,raja,1.18752
Desaprueba,Ninguno / Independiente,resolver,1.18752
Desaprueba,Ninguno / Independiente,vision,1.18752
Desaprueba,Ninguno / Independiente,caro,1.1857
Desaprueba,Ninguno / Independiente,insiste,1.1857
Desaprueba,Ninguno / Independiente,menciona,1.1857
Desaprueba,Ninguno / Independiente,particular,1.1857
Desaprueba,Centro,araucania,1.17884
Desaprueba,Centro,capaz,1.17884
Desaprueba,Centro,caso,1.17884
Desaprueba,Centro,coalision,1.17884
Desaprueba,Centro,concreto,1.17884
Desaprueba,Centro,confianza,1.17884
Desaprueba,Centro,division,1.17884
Desaprueba,Centro,larga,1.17884
Desaprueba,Centro,medida,1.17884
Desaprueba,Centro,partidos,1.17884
Desaprueba,Centro,resolver,1.17884
Desaprueba,Centro,todabia,1.17884
Desaprueba,Centro,atràs,1.1786
Desaprueba,Centro,bolsillos,1.1786
Desaprueba,Centro,llenandole,1.1786
Desaprueba,Centro,oportunidades,1.1786
Desaprueba,Ninguno / Independiente,cumpliendo,1.17434
Desaprueba,Ninguno / Independiente,detendria,1.17434
Desaprueba,Ninguno / Independiente,disparidad,1.17434
Desaprueba,Ninguno / Independiente,ganancias,1.17434
Desaprueba,Ninguno / Independiente,llevan,1.17434
Desaprueba,Ninguno / Independiente,trayectos,1.17434
Desaprueba,Centro,ve,1.17203
Desaprueba,Centro,autoritario,1.1715
Desaprueba,Centro,enfasis,1.1715
Desaprueba,Centro,mundo,1.1715
Desaprueba,Ninguno / Independiente,equivocaciones,1.1644
Desaprueba,Ninguno / Independiente,rodea,1.1644
Desaprueba,Centro Izquierda / Izquierda,sinverguenzas,1.1585
Desaprueba,Ninguno / Independiente,aprobadas,1.1575
Desaprueba,Ninguno / Independiente,asesoramiento,1.1575
Desaprueba,Ninguno / Independiente,construccion,1.1575
Desaprueba,Ninguno / Independiente,demaciado,1.1575
Desaprueba,Ninguno / Independiente,desacreditas,1.1575
Desaprueba,Ninguno / Independiente,estricto,1.1575
Desaprueba,Ninguno / Independiente,existido,1.1575
Desaprueba,Ninguno / Independiente,favoreciendo,1.1575
Desaprueba,Ninguno / Independiente,feriados,1.1575
Desaprueba,Ninguno / Independiente,ideologia,1.1575
Desaprueba,Ninguno / Independiente,implementado,1.1575
Desaprueba,Ninguno / Independiente,informacion,1.1575
Desaprueba,Ninguno / Independiente,item,1.1575
Desaprueba,Ninguno / Independiente,libertad,1.1575
Desaprueba,Ninguno / Independiente,libertades,1.1575
Desaprueba,Ninguno / Independiente,mejoras,1.1575
Desaprueba,Ninguno / Independiente,obreros,1.1575
Desaprueba,Ninguno / Independiente,ocultamiento,1.1575
Desaprueba,Ninguno / Independiente,público,1.1575
Desaprueba,Ninguno / Independiente,quisas,1.1575
Desaprueba,Ninguno / Independiente,salido,1.1575
Desaprueba,Ninguno / Independiente,tipo,1.1575
Desaprueba,Ninguno / Independiente,toma,1.1575
Desaprueba,Ninguno / Independiente,tome,1.1575
Desaprueba,Ninguno / Independiente,transporte,1.1575
Desaprueba,Ninguno / Independiente,vacaciones,1.1575
Desaprueba,Ninguno / Independiente,estudio,1.1573
Desaprueba,Ninguno / Independiente,poe,1.1573
Desaprueba,Ninguno / Independiente,trbajo,1.1573
Desaprueba,Ninguno / Independiente,falsas,1.15372
Desaprueba,Ninguno / Independiente,14,1.15224
Desaprueba,Ninguno / Independiente,deberian,1.15224
Desaprueba,Ninguno / Independiente,desacuerdo,1.15224
Desaprueba,Ninguno / Independiente,disconforme,1.15224
Desaprueba,Ninguno / Independiente,manos,1.15224
Desaprueba,Ninguno / Independiente,menores,1.15224
Desaprueba,Ninguno / Independiente,subido,1.15224
Desaprueba,Centro,ayudando,1.14336
Desaprueba,Centro,ayude,1.14336
Desaprueba,Centro,chiele,1.14336
Desaprueba,Centro,aborto,1.1431
Desaprueba,Centro,aprobaron,1.1431
Desaprueba,Centro,chile,1.1431
Desaprueba,Centro,chilenos,1.1431
Desaprueba,Centro,clasificacion,1.1431
Desaprueba,Centro,comercio,1.1431
Desaprueba,Centro,conflicto,1.1431
Desaprueba,Centro,cumpliendo,1.1431
Desaprueba,Centro,darle,1.1431
Desaprueba,Centro,etica,1.1431
Desaprueba,Centro,genero,1.1431
Desaprueba,Centro,identidad,1.1431
Desaprueba,Centro,incumplida,1.1431
Desaprueba,Centro,inmigracion,1.1431
Desaprueba,Centro,legislativos,1.1431
Desaprueba,Centro,libertad,1.1431
Desaprueba,Centro,libre,1.1431
Desaprueba,Centro,limites,1.1431
Desaprueba,Centro,partio,1.1431
Desaprueba,Centro,precsoiines,1.1431
Desaprueba,Centro,procesos,1.1431
Desaprueba,Centro,propuestas,1.1431
Desaprueba,Centro,razones,1.1431
Desaprueba,Centro,realizando,1.1431
Desaprueba,Centro,realizaron,1.1431
Desaprueba,Centro,respalden,1.1431
Desaprueba,Centro,serios,1.1431
Desaprueba,Centro,sonando,1.1431
Desaprueba,Centro,stres,1.1431
Desaprueba,Centro,tiranioa,1.1431
Desaprueba,Centro,trasparencia,1.1431
Desaprueba,Centro,udi,1.1431
Desaprueba,Centro,actos,1.14092
Desaprueba,Centro,ambito,1.14092
Desaprueba,Centro,aprobadas,1.14092
Desaprueba,Centro,candidato,1.14092
Desaprueba,Centro,causales,1.14092
Desaprueba,Centro,cumplir,1.14092
Desaprueba,Centro,distrubucion,1.14092
Desaprueba,Centro,ganancias,1.14092
Desaprueba,Centro,incoerencia,1.14092
Desaprueba,Centro,na,1.14092
Desaprueba,Centro,nuna,1.14092
Desaprueba,Centro,particular,1.14092
Desaprueba,Centro,pequeña,1.14092
Desaprueba,Centro,poblacion,1.14092
Desaprueba,Centro,porcentaje,1.14092
Desaprueba,Centro,prinicipalmente,1.14092
Desaprueba,Centro,privatuizacion,1.14092
Desaprueba,Centro,razon,1.14092
Desaprueba,Centro,rechazar,1.14092
Desaprueba,Centro,rechazo,1.14092
Desaprueba,Centro,resolviendo,1.14092
Desaprueba,Centro,sacrificio,1.14092
Desaprueba,Centro,concretas,1.136
Desaprueba,Centro,dirigido,1.136
Desaprueba,Centro,privado,1.136
Desaprueba,Centro,rige,1.136
Desaprueba,Centro,sector,1.136
Desaprueba,Centro,soluciones,1.136
Desaprueba,Centro Izquierda / Izquierda,124,1.13367
Desaprueba,Centro Izquierda / Izquierda,actuales,1.13367
Desaprueba,Centro Izquierda / Izquierda,alimenticia,1.13367
Desaprueba,Centro Izquierda / Izquierda,aparte,1.13367
Desaprueba,Centro Izquierda / Izquierda,casas,1.13367
Desaprueba,Centro Izquierda / Izquierda,decirle,1.13367
Desaprueba,Centro Izquierda / Izquierda,estoyviviendo,1.13367
Desaprueba,Centro Izquierda / Izquierda,estrato,1.13367
Desaprueba,Centro Izquierda / Izquierda,estudiando,1.13367
Desaprueba,Centro Izquierda / Izquierda,laque,1.13367
Desaprueba,Centro Izquierda / Izquierda,mantener,1.13367
Desaprueba,Centro Izquierda / Izquierda,pareja,1.13367
Desaprueba,Centro Izquierda / Izquierda,pendiente,1.13367
Desaprueba,Centro Izquierda / Izquierda,postularon,1.13367
Desaprueba,Centro Izquierda / Izquierda,recibo,1.13367
Desaprueba,Centro Izquierda / Izquierda,refiere,1.13367
Desaprueba,Centro Izquierda / Izquierda,sabria,1.13367
Desaprueba,Centro Izquierda / Izquierda,separado,1.13367
Desaprueba,Centro Izquierda / Izquierda,situcaion,1.13367
Desaprueba,Centro Izquierda / Izquierda,situcion,1.13367
Desaprueba,Ninguno / Independiente,comunes,1.1294
Desaprueba,Ninguno / Independiente,reparticiones,1.1294
Desaprueba,Ninguno / Independiente,vienes,1.1294
Desaprueba,Centro Izquierda / Izquierda,alzas,1.1289
Desaprueba,Centro Izquierda / Izquierda,busca,1.1289
Desaprueba,Centro Izquierda / Izquierda,consenso,1.1289
Desaprueba,Centro Izquierda / Izquierda,diferencias,1.1289
Desaprueba,Centro Izquierda / Izquierda,encuestas,1.1289
Desaprueba,Centro Izquierda / Izquierda,guia,1.1289
Desaprueba,Centro Izquierda / Izquierda,medioambiental,1.1289
Desaprueba,Centro Izquierda / Izquierda,partidaria,1.1289
Desaprueba,Ninguno / Independiente,confiable,1.1289
Desaprueba,Ninguno / Independiente,favorecer,1.1289
Desaprueba,Ninguno / Independiente,intervienen,1.1289
Desaprueba,Ninguno / Independiente,policias,1.1289
Desaprueba,Ninguno / Independiente,tributarialaidea,1.1289
Desaprueba,Centro,capaces,1.12636
Desaprueba,Centro,comprometidas,1.12636
Desaprueba,Centro,inconsistencia,1.12636
Desaprueba,Centro,manejado,1.12636
Desaprueba,Centro,puchuncavi,1.12636
Desaprueba,Centro Izquierda / Izquierda,creimos,1.1218
Desaprueba,Centro Izquierda / Izquierda,slo,1.1218
Desaprueba,Ninguno / Independiente,300,1.11561
Desaprueba,Ninguno / Independiente,abuelos,1.11561
Desaprueba,Ninguno / Independiente,bonos,1.11561
Desaprueba,Ninguno / Independiente,flojos,1.11561
Desaprueba,Ninguno / Independiente,gano,1.11561
Desaprueba,Ninguno / Independiente,opinion,1.11561
Desaprueba,Ninguno / Independiente,personal,1.11561
Desaprueba,Ninguno / Independiente,quisieron,1.11561
Desaprueba,Ninguno / Independiente,quita,1.11561
Desaprueba,Ninguno / Independiente,quitan,1.11561
Desaprueba,Ninguno / Independiente,tanta,1.11561
Desaprueba,Centro,honestidad,1.1147
Desaprueba,Centro Izquierda / Izquierda,deja,1.1147
Desaprueba,Centro Izquierda / Izquierda,guardadose,1.1147
Desaprueba,Centro Izquierda / Izquierda,opcicion,1.1147
Desaprueba,Centro Izquierda / Izquierda,proxima,1.1147
Desaprueba,Centro Izquierda / Izquierda,soltura,1.1147
Desaprueba,Centro,blanda,1.11094
Desaprueba,Centro,esquivando,1.11094
Desaprueba,Centro,mano,1.11094
Desaprueba,Centro,populista,1.11094
Desaprueba,Centro,quedar,1.11094
Desaprueba,Centro,ramas,1.11094
Desaprueba,Centro,explotando,1.10826
Desaprueba,Centro,medidas,1.1076
Desaprueba,Centro,presupuestos,1.1076
Desaprueba,Centro,recortes,1.1076
Desaprueba,Ninguno / Independiente,basica,1.1076
Desaprueba,Ninguno / Independiente,distribucion,1.1076
Desaprueba,Ninguno / Independiente,legilascion,1.1076
Desaprueba,Ninguno / Independiente,mente,1.1076
Desaprueba,Centro Izquierda / Izquierda,candem,1.10578
Desaprueba,Centro Izquierda / Izquierda,empatia,1.10578
Desaprueba,Centro Izquierda / Izquierda,funcionando,1.10578
Desaprueba,Centro Izquierda / Izquierda,nacional,1.10578
Desaprueba,Centro Izquierda / Izquierda,oportunista,1.10578
Desaprueba,Centro Izquierda / Izquierda,resuelto,1.10578
Desaprueba,Centro Izquierda / Izquierda,rreglar,1.10578
Desaprueba,Ninguno / Independiente,refiere,1.10558
Desaprueba,Centro,desapruebo,1.09944
Desaprueba,Centro,enfocadas,1.09944
Desaprueba,Centro,enfocado,1.09944
Desaprueba,Centro,enfoque,1.09944
Desaprueba,Centro,equivoco,1.09944
Desaprueba,Centro,inconcecuente,1.09944
Desaprueba,Centro,junaeb,1.09944
Desaprueba,Centro,junji,1.09944
Desaprueba,Centro,organismos,1.09944
Desaprueba,Centro,quita,1.09944
Desaprueba,Centro,quite,1.09944
Desaprueba,Centro,velar,1.09944
Desaprueba,Centro,echo,1.09707
Desaprueba,Centro,mentira,1.09707
Desaprueba,Centro,propuesto,1.09707
Desaprueba,Ninguno / Independiente,cerrando,1.0934
Desaprueba,Ninguno / Independiente,debatiendo,1.0934
Desaprueba,Ninguno / Independiente,policito,1.0934
Desaprueba,Ninguno / Independiente,semanas,1.0934
Desaprueba,Ninguno / Independiente,significa,1.0934
Desaprueba,Ninguno / Independiente,censantia,1.0897
Desaprueba,Ninguno / Independiente,detiene,1.0897
Desaprueba,Centro Izquierda / Izquierda,aprobo,1.08691
Desaprueba,Centro Derecha / Derecha,boto,1.08679
Desaprueba,Ninguno / Independiente,conduciendo,1.08653
Desaprueba,Ninguno / Independiente,formado,1.08653
Desaprueba,Centro Derecha / Derecha,ningun,1.0863
Desaprueba,Centro Izquierda / Izquierda,den,1.08586
Desaprueba,Centro Izquierda / Izquierda,esperar,1.08586
Desaprueba,Centro Izquierda / Izquierda,médicos,1.08586
Desaprueba,Centro Izquierda / Izquierda,pudientes,1.08586
Desaprueba,Centro Izquierda / Izquierda,recién,1.08586
