aprobacion_presidencial,edad,word,n
Desaprueba,35-54,mentira,1.98181
Desaprueba,18-34,porcentaje,1.98118
Desaprueba,18-34,enfoque,1.97766
Desaprueba,55 o+,preocupa,1.97715
Desaprueba,55 o+,termine,1.97695
Desaprueba,55 o+,pueblo,1.97638
Desaprueba,55 o+,quedamos,1.97638
Desaprueba,35-54,diferencias,1.97491
Desaprueba,55 o+,liviano,1.97346
Desaprueba,18-34,fuerzas,1.97324
Desaprueba,35-54,confiable,1.96774
Desaprueba,35-54,interes,1.96452
Desaprueba,55 o+,desapruebo,1.95997
Desaprueba,35-54,rodea,1.9596
Desaprueba,35-54,entrada,1.957
Desaprueba,35-54,permite,1.957
Desaprueba,55 o+,avanzado,1.95576
Desaprueba,55 o+,suben,1.95484
Desaprueba,18-34,quita,1.95388
Desaprueba,55 o+,ayudar,1.9507
Desaprueba,35-54,falsas,1.94892
Desaprueba,18-34,dura,1.94573
Desaprueba,18-34,iniciativa,1.93029
Desaprueba,55 o+,10,1.92835
Desaprueba,55 o+,botaron,1.92835
Desaprueba,55 o+,homosexuales,1.92835
Desaprueba,55 o+,màs,1.92835
Desaprueba,55 o+,deja,1.9281
Desaprueba,55 o+,supuestamente,1.92352
Desaprueba,35-54,quitaron,1.92177
Desaprueba,35-54,oposicion,1.92047
Desaprueba,35-54,pesima,1.91496
Desaprueba,35-54,qe,1.9139
Desaprueba,55 o+,agenda,1.9138
Desaprueba,35-54,personal,1.91081
Desaprueba,35-54,crisis,1.9089
Desaprueba,55 o+,favorecen,1.90164
Desaprueba,18-34,terrorista,1.89745
Desaprueba,55 o+,piensan,1.89584
Desaprueba,55 o+,sustancia,1.89373
Desaprueba,18-34,populismo,1.8857
Desaprueba,18-34,vivo,1.88511
Desaprueba,18-34,adultas,1.87838
Desaprueba,18-34,arriendo,1.87838
Desaprueba,18-34,disminuidos,1.87838
Desaprueba,18-34,eligir,1.87838
Desaprueba,18-34,imagino,1.87838
Desaprueba,18-34,obligan,1.87838
Desaprueba,18-34,tele,1.87838
Desaprueba,18-34,tendriamos,1.87838
Desaprueba,18-34,linea,1.87813
Desaprueba,18-34,implementar,1.87652
Desaprueba,18-34,ojala,1.87652
Desaprueba,55 o+,mira,1.87406
Desaprueba,35-54,carabineros,1.8647
Desaprueba,18-34,trate,1.86393
Desaprueba,18-34,casos,1.85853
Desaprueba,18-34,tratado,1.85398
Desaprueba,55 o+,reformas,1.85194
Desaprueba,55 o+,tributaria,1.85194
Desaprueba,35-54,realizando,1.84941
Desaprueba,35-54,aca,1.846
Desaprueba,35-54,identidad,1.846
Desaprueba,18-34,importantes,1.83626
Desaprueba,18-34,indigena,1.83337
Desaprueba,18-34,implementando,1.83286
Desaprueba,18-34,estilo,1.83144
Desaprueba,18-34,mujer,1.83144
Desaprueba,35-54,soluciones,1.82433
Desaprueba,18-34,grupos,1.82023
Desaprueba,55 o+,contaminacion,1.81982
Desaprueba,55 o+,norte,1.81982
Desaprueba,55 o+,sacan,1.81939
Desaprueba,55 o+,acuerda,1.81711
Desaprueba,55 o+,discriminacion,1.81711
Desaprueba,55 o+,funcionar,1.81711
Desaprueba,55 o+,imagino,1.81711
Desaprueba,55 o+,legales,1.81711
Desaprueba,55 o+,respetado,1.81711
Desaprueba,18-34,sistema,1.81648
Desaprueba,55 o+,aspecto,1.81639
Desaprueba,55 o+,cumplen,1.81639
Desaprueba,55 o+,dando,1.81639
Desaprueba,55 o+,ganar,1.81639
Desaprueba,55 o+,labor,1.81639
Desaprueba,55 o+,lecturas,1.81639
Desaprueba,55 o+,pesima,1.81639
Desaprueba,55 o+,posibilidad,1.81639
Desaprueba,55 o+,segundas,1.81639
Desaprueba,55 o+,soquimic,1.81639
Desaprueba,55 o+,totalidad,1.81639
Desaprueba,18-34,conciencia,1.81542
Desaprueba,18-34,curso,1.81542
Desaprueba,35-54,comparto,1.81402
Desaprueba,35-54,opinion,1.80937
Desaprueba,18-34,especialmente,1.80901
Desaprueba,55 o+,demoraron,1.80745
Desaprueba,55 o+,salario,1.80745
Desaprueba,55 o+,siglo,1.80745
Desaprueba,18-34,distintas,1.80122
Desaprueba,55 o+,conduccion,1.80107
Desaprueba,55 o+,experiencia,1.80107
Desaprueba,35-54,bonos,1.80075
Desaprueba,18-34,ideas,1.79293
Desaprueba,18-34,beneficios,1.7927
Desaprueba,55 o+,mapuche,1.79142
Desaprueba,18-34,fecha,1.79026
Desaprueba,18-34,promulgacion,1.78893
Desaprueba,18-34,refiero,1.78486
Desaprueba,35-54,ideologia,1.78204
Desaprueba,35-54,importancia,1.78204
Desaprueba,18-34,agrada,1.77372
Desaprueba,18-34,burla,1.77372
Desaprueba,18-34,chica,1.77372
Desaprueba,18-34,corbata,1.77372
Desaprueba,18-34,cuello,1.77372
Desaprueba,18-34,facebook,1.77372
Desaprueba,18-34,hablaba,1.77372
Desaprueba,18-34,podria,1.77372
Desaprueba,18-34,recien,1.77372
Desaprueba,18-34,reportaje,1.77372
Desaprueba,18-34,vi,1.77372
Desaprueba,18-34,inconcecuente,1.77301
Desaprueba,35-54,actua,1.76963
Desaprueba,18-34,11,1.76826
Desaprueba,18-34,alguien,1.76826
Desaprueba,18-34,septiembre,1.76826
Desaprueba,18-34,unidad,1.76826
Desaprueba,18-34,cumplio,1.76546
Desaprueba,55 o+,120,1.76442
Desaprueba,55 o+,generales,1.76442
Desaprueba,55 o+,hobrero,1.76442
Desaprueba,18-34,mercado,1.7642
Desaprueba,18-34,elegido,1.76343
Desaprueba,18-34,medioambiente,1.7608
Desaprueba,35-54,representa,1.76037
Desaprueba,18-34,político,1.76006
Desaprueba,18-34,distinto,1.75644
Desaprueba,35-54,ultimamente,1.75643
Desaprueba,35-54,diferencia,1.75475
Desaprueba,35-54,interesa,1.75422
Desaprueba,18-34,matrimonio,1.75415
Desaprueba,18-34,cumplidas,1.75314
Desaprueba,18-34,cultura,1.75107
Desaprueba,18-34,parecen,1.75033
Desaprueba,35-54,base,1.7474
Desaprueba,55 o+,abansando,1.7466
Desaprueba,55 o+,medicos,1.7466
Desaprueba,18-34,completamente,1.74442
Desaprueba,18-34,interesa,1.74366
Desaprueba,35-54,básicamente,1.7421
Desaprueba,35-54,retroceso,1.7421
Desaprueba,18-34,postura,1.74154
Desaprueba,18-34,propuso,1.74043
Desaprueba,18-34,rapido,1.73807
Desaprueba,55 o+,banco,1.73748
Desaprueba,55 o+,iguales,1.73748
Desaprueba,55 o+,niun,1.73748
Desaprueba,55 o+,rapido,1.73748
Desaprueba,55 o+,terminar,1.73748
Desaprueba,55 o+,yoescuchado,1.73748
Desaprueba,35-54,anteriores,1.73712
Desaprueba,18-34,mentiroso,1.73613
Desaprueba,18-34,ambiental,1.73426
Desaprueba,18-34,asegurar,1.7324
Desaprueba,18-34,desatino,1.7324
Desaprueba,35-54,privatizacion,1.72826
Desaprueba,35-54,corresponde,1.72542
Desaprueba,35-54,vivo,1.72542
Desaprueba,18-34,credibilidad,1.72441
Desaprueba,18-34,area,1.7216
Desaprueba,55 o+,vida,1.71977
Desaprueba,55 o+,sinverguenza,1.71941
Desaprueba,35-54,sector,1.7182
Desaprueba,18-34,pertenezcvo,1.71727
Desaprueba,18-34,presentando,1.71727
Desaprueba,18-34,socil,1.71727
Desaprueba,55 o+,publicas,1.71625
Desaprueba,35-54,areas,1.71531
Desaprueba,35-54,debiera,1.70792
Desaprueba,35-54,personales,1.704
Desaprueba,35-54,vas,1.70216
Desaprueba,18-34,saco,1.70182
Desaprueba,35-54,publica,1.70155
Desaprueba,35-54,ayudar,1.70082
Desaprueba,18-34,referente,1.70029
Desaprueba,35-54,vida,1.70003
Desaprueba,18-34,anteriores,1.69163
Desaprueba,35-54,etc,1.68622
Desaprueba,55 o+,aumento,1.68574
Desaprueba,18-34,aprobando,1.68571
Desaprueba,18-34,afp,1.68503
Desaprueba,18-34,miente,1.68498
Desaprueba,18-34,llevado,1.68231
Desaprueba,35-54,confianza,1.68032
Desaprueba,18-34,adecuado,1.67876
Desaprueba,35-54,boca,1.67683
Desaprueba,35-54,manos,1.67683
Desaprueba,18-34,nomas,1.67602
Desaprueba,18-34,ayudan,1.67536
Desaprueba,18-34,desmpleo,1.67143
Desaprueba,18-34,solucionada,1.67143
Desaprueba,35-54,agua,1.66924
Desaprueba,35-54,aire,1.66924
Desaprueba,35-54,población,1.66924
Desaprueba,18-34,tien,1.66757
Desaprueba,35-54,serio,1.66612
Desaprueba,35-54,programa,1.6614
Desaprueba,35-54,mantenido,1.66135
Desaprueba,35-54,publico,1.6588
Desaprueba,35-54,escucha,1.65722
Desaprueba,35-54,desconfianza,1.65296
Desaprueba,35-54,programas,1.64937
Desaprueba,18-34,aumentado,1.6469
Desaprueba,35-54,litio,1.64628
Desaprueba,55 o+,done,1.63774
Desaprueba,55 o+,enrejado,1.63774
Desaprueba,55 o+,molesta,1.63774
Desaprueba,55 o+,noticias,1.63774
Desaprueba,55 o+,ponerlos,1.63774
Desaprueba,35-54,propuesta,1.62788
Desaprueba,18-34,camino,1.6269
Desaprueba,18-34,llegan,1.62512
Desaprueba,35-54,podido,1.6242
Desaprueba,35-54,suelo,1.61427
Desaprueba,55 o+,honrados,1.61399
Desaprueba,55 o+,nson,1.61399
Desaprueba,55 o+,reyes,1.61399
Desaprueba,55 o+,tierra,1.61399
Desaprueba,18-34,discursos,1.61352
Desaprueba,18-34,ultima,1.60927
Desaprueba,35-54,humano,1.60689
Desaprueba,55 o+,99,1.6046
Desaprueba,55 o+,almacenes,1.6046
Desaprueba,55 o+,chicos,1.6046
Desaprueba,55 o+,hundan,1.6046
Desaprueba,55 o+,hundiendo,1.6046
Desaprueba,55 o+,obligando,1.6046
Desaprueba,55 o+,olvidados,1.6046
Desaprueba,55 o+,relevancia,1.6046
Desaprueba,55 o+,seguir,1.6046
Desaprueba,55 o+,sostenedora,1.6046
Desaprueba,35-54,iba,1.60305
Desaprueba,55 o+,buscando,1.60245
Desaprueba,55 o+,coin,1.60245
Desaprueba,55 o+,hijo,1.60245
Desaprueba,55 o+,mamá,1.60245
Desaprueba,55 o+,sacrificio,1.60245
Desaprueba,55 o+,título,1.60245
Desaprueba,35-54,trabajadora,1.60243
Desaprueba,18-34,laborales,1.60191
Desaprueba,55 o+,35,1.59854
Desaprueba,55 o+,aprueba,1.59854
Desaprueba,55 o+,bacantes,1.59854
Desaprueba,55 o+,concreta,1.59854
Desaprueba,55 o+,desicion,1.59854
Desaprueba,55 o+,firma,1.59854
Desaprueba,55 o+,serrada,1.59854
Desaprueba,55 o+,subdirectores,1.59854
Desaprueba,55 o+,tomar,1.59854
Desaprueba,55 o+,pagados,1.5975
Desaprueba,18-34,deberia,1.59145
Desaprueba,35-54,malas,1.5904
Desaprueba,35-54,riquezas,1.5904
Desaprueba,35-54,puesto,1.58948
Desaprueba,18-34,comercial,1.58849
Desaprueba,55 o+,tendencia,1.58842
Desaprueba,35-54,elecciones,1.58478
Desaprueba,35-54,netamente,1.58478
Desaprueba,35-54,punto,1.58226
Desaprueba,18-34,malas,1.57969
Desaprueba,35-54,complicada,1.57732
Desaprueba,18-34,nota,1.57646
Desaprueba,18-34,región,1.57646
Desaprueba,55 o+,dirigir,1.57484
Desaprueba,55 o+,baja,1.56932
Desaprueba,55 o+,entro,1.5691
Desaprueba,55 o+,invierno,1.5691
Desaprueba,55 o+,quito,1.5691
Desaprueba,55 o+,sube,1.5691
Desaprueba,55 o+,tiro,1.5691
Desaprueba,35-54,pq,1.56673
Desaprueba,35-54,credibilidad,1.5602
Desaprueba,35-54,malos,1.55896
Desaprueba,18-34,desaprobarlo,1.55546
Desaprueba,18-34,explico,1.55546
Desaprueba,18-34,iguales,1.55546
Desaprueba,18-34,sufrago,1.55546
Desaprueba,55 o+,50,1.55301
Desaprueba,55 o+,8000,1.55301
Desaprueba,55 o+,alcanza,1.55301
Desaprueba,55 o+,anteriores,1.55301
Desaprueba,55 o+,antiguedad,1.55301
Desaprueba,55 o+,casado,1.55301
Desaprueba,55 o+,cero,1.55301
Desaprueba,55 o+,concretan,1.55301
Desaprueba,55 o+,cortan,1.55301
Desaprueba,55 o+,cumpli,1.55301
Desaprueba,55 o+,dirigente,1.55301
Desaprueba,55 o+,empezaron,1.55301
Desaprueba,55 o+,esposa,1.55301
Desaprueba,55 o+,fantasía,1.55301
Desaprueba,55 o+,miseria,1.55301
Desaprueba,55 o+,nombre,1.55301
Desaprueba,55 o+,pagan,1.55301
Desaprueba,55 o+,pagaron,1.55301
Desaprueba,55 o+,perdiendo,1.55301
Desaprueba,55 o+,practica,1.55301
Desaprueba,55 o+,profesional,1.55301
Desaprueba,55 o+,proteccion,1.55301
Desaprueba,55 o+,pudimos,1.55301
Desaprueba,55 o+,puntos,1.55301
Desaprueba,55 o+,quede,1.55301
Desaprueba,55 o+,razón,1.55301
Desaprueba,55 o+,recibir,1.55301
Desaprueba,55 o+,reclamar,1.55301
Desaprueba,55 o+,regia,1.55301
Desaprueba,55 o+,teniamos,1.55301
Desaprueba,55 o+,vulnerables,1.55301
Desaprueba,18-34,banco,1.55021
Desaprueba,18-34,talca,1.55021
Desaprueba,18-34,géneros,1.54592
Desaprueba,55 o+,bajamos,1.54389
Desaprueba,55 o+,taza,1.54389
Desaprueba,35-54,país,1.54097
Desaprueba,35-54,150,1.53578
Desaprueba,35-54,doy,1.53578
Desaprueba,35-54,situaciòn,1.53578
Desaprueba,35-54,ùltimos,1.53578
Desaprueba,55 o+,aprovechamientos,1.53502
Desaprueba,55 o+,constitucional,1.53502
Desaprueba,55 o+,contradicciones,1.53502
Desaprueba,55 o+,elbulling,1.53502
Desaprueba,55 o+,empezar,1.53502
Desaprueba,55 o+,incuso,1.53502
Desaprueba,55 o+,internos,1.53502
Desaprueba,55 o+,modificar,1.53502
Desaprueba,55 o+,servicio,1.53502
Desaprueba,55 o+,atencion,1.5336
Desaprueba,55 o+,cesfam,1.5336
Desaprueba,55 o+,mandato,1.5336
Desaprueba,55 o+,medica,1.5336
Desaprueba,55 o+,subsidios,1.5336
Desaprueba,35-54,estadista,1.53318
Desaprueba,35-54,tomado,1.5326
Desaprueba,35-54,mandando,1.531
Desaprueba,18-34,pesimo,1.52792
Desaprueba,18-34,bajando,1.52745
Desaprueba,18-34,venian,1.52745
Desaprueba,35-54,ambientales,1.52613
Desaprueba,35-54,suficiente,1.52613
Desaprueba,35-54,brecha,1.52049
Desaprueba,35-54,subido,1.51992
Desaprueba,35-54,notado,1.5194
Desaprueba,55 o+,200.000,1.5194
Desaprueba,55 o+,alimentos,1.5194
Desaprueba,55 o+,altas,1.5194
Desaprueba,55 o+,demasiadas,1.5194
Desaprueba,55 o+,nadien,1.5194
Desaprueba,55 o+,precios,1.5194
Desaprueba,55 o+,sociales,1.5194
Desaprueba,55 o+,verdaderamente,1.5194
Desaprueba,55 o+,viven,1.5194
Desaprueba,35-54,independiente,1.51816
Desaprueba,35-54,actuar,1.51442
Desaprueba,35-54,concon,1.50978
Desaprueba,35-54,despido,1.5097
Desaprueba,35-54,extrema,1.5092
Desaprueba,35-54,horribles,1.5092
Desaprueba,55 o+,dueños,1.50898
Desaprueba,55 o+,mundo,1.50898
Desaprueba,35-54,argentina,1.50847
Desaprueba,55 o+,amentas,1.50802
Desaprueba,55 o+,escolares,1.50802
Desaprueba,18-34,crecimiento,1.5074
Desaprueba,18-34,administratacion,1.50415
Desaprueba,18-34,ala,1.50415
Desaprueba,18-34,ancianos,1.50415
Desaprueba,18-34,concreto,1.50415
Desaprueba,18-34,dabeneficio,1.50415
Desaprueba,18-34,evidente,1.50415
Desaprueba,18-34,expulsion,1.50415
Desaprueba,18-34,falso,1.50415
Desaprueba,18-34,hablaron,1.50415
Desaprueba,18-34,infancia,1.50415
Desaprueba,18-34,inmediata,1.50415
Desaprueba,18-34,justicia,1.50415
Desaprueba,18-34,privadas,1.50415
Desaprueba,18-34,quitando,1.50415
Desaprueba,18-34,soquimic,1.50415
Desaprueba,18-34,terminado,1.50415
Desaprueba,35-54,favorece,1.48896
Desaprueba,35-54,humanidad,1.48843
Desaprueba,35-54,mentiras,1.4884
Desaprueba,35-54,fondo,1.48771
Desaprueba,18-34,principios,1.48666
Desaprueba,55 o+,anexo,1.4839
Desaprueba,55 o+,contratan,1.4839
Desaprueba,55 o+,contrato,1.4839
Desaprueba,55 o+,rabia,1.4839
Desaprueba,35-54,cargos,1.48086
Desaprueba,18-34,mencionaba,1.47537
Desaprueba,18-34,seguridad,1.47233
Desaprueba,35-54,afo,1.46988
Desaprueba,35-54,comprometyiop,1.46988
Desaprueba,35-54,quer,1.46988
Desaprueba,55 o+,considero,1.46845
Desaprueba,55 o+,desastroza,1.46845
Desaprueba,55 o+,directores,1.46845
Desaprueba,55 o+,formulado,1.46845
Desaprueba,55 o+,iniciativas,1.46845
Desaprueba,55 o+,nombrado,1.46845
Desaprueba,55 o+,servicios,1.46845
Desaprueba,35-54,laborales,1.46688
Desaprueba,35-54,cree,1.4658
Desaprueba,35-54,entrega,1.46464
Desaprueba,35-54,peru,1.46464
Desaprueba,35-54,practica,1.46464
Desaprueba,35-54,tecnicismo,1.46464
Desaprueba,35-54,tiran,1.46464
Desaprueba,55 o+,cabify,1.4626
Desaprueba,55 o+,uber,1.4626
Desaprueba,55 o+,cerrando,1.46208
Desaprueba,55 o+,interes,1.46208
Desaprueba,35-54,supuestamente,1.45899
Desaprueba,55 o+,ambitos,1.45821
Desaprueba,55 o+,decision,1.45821
Desaprueba,55 o+,tirn,1.45821
Desaprueba,55 o+,tomadas,1.45821
Desaprueba,18-34,centrado,1.4505
Desaprueba,18-34,escucha,1.44954
Desaprueba,35-54,partido,1.44865
Desaprueba,35-54,bajado,1.44395
Desaprueba,35-54,pobre,1.44081
Desaprueba,18-34,corruptos,1.43935
Desaprueba,18-34,esconder,1.43935
Desaprueba,18-34,genera,1.43935
Desaprueba,18-34,represion,1.43935
Desaprueba,18-34,segmentada,1.43935
Desaprueba,18-34,sur,1.43935
Desaprueba,18-34,tapar,1.43935
Desaprueba,35-54,conflicto,1.43922
Desaprueba,18-34,acciones,1.43882
Desaprueba,18-34,aporta,1.43882
Desaprueba,18-34,beneficio,1.43882
Desaprueba,18-34,comienzo,1.43882
Desaprueba,18-34,concimiento,1.43882
Desaprueba,18-34,considerable,1.43882
Desaprueba,18-34,elevado,1.43882
Desaprueba,18-34,medioambiental,1.43882
Desaprueba,18-34,menejando,1.43882
Desaprueba,18-34,ofrecio,1.43882
Desaprueba,18-34,pàra,1.43882
Desaprueba,18-34,popularmente,1.43882
Desaprueba,18-34,presta,1.43882
Desaprueba,18-34,programa,1.43882
Desaprueba,18-34,queesta,1.43882
Desaprueba,18-34,seriamente,1.43882
Desaprueba,18-34,sorprendente,1.43882
Desaprueba,18-34,talla,1.43882
Desaprueba,18-34,tinca,1.43882
Desaprueba,18-34,urgentes,1.43882
Desaprueba,18-34,vendiendo,1.43882
Desaprueba,55 o+,asaltos,1.43689
Desaprueba,55 o+,escuelas,1.43689
Desaprueba,55 o+,manifiestan,1.43689
Desaprueba,55 o+,noi,1.43689
Desaprueba,55 o+,portonazos,1.43689
Desaprueba,55 o+,violencia,1.43689
Desaprueba,18-34,asunto,1.43071
Desaprueba,35-54,demostrado,1.43003
Desaprueba,18-34,inyeccion,1.42952
Desaprueba,18-34,ponga,1.42952
Desaprueba,35-54,futuro,1.42889
Desaprueba,18-34,comun,1.42853
Desaprueba,35-54,decepciona,1.42209
Desaprueba,55 o+,caro,1.42
Desaprueba,18-34,aparte,1.41812
Desaprueba,18-34,concuerdo,1.41812
Desaprueba,18-34,consumo,1.41812
Desaprueba,18-34,involucrados,1.41812
Desaprueba,18-34,mediatico,1.41812
Desaprueba,18-34,miembros,1.41812
Desaprueba,18-34,mientra,1.41812
Desaprueba,18-34,prohibicion,1.41812
Desaprueba,35-54,mayoria,1.41803
Desaprueba,35-54,propuestas,1.41701
Desaprueba,35-54,gasta,1.41697
Desaprueba,35-54,llama,1.41658
Desaprueba,35-54,cerraron,1.41562
Desaprueba,35-54,despidos,1.41562
Desaprueba,35-54,simpatizado,1.41562
Desaprueba,18-34,ayudadando,1.4129
Desaprueba,55 o+,casta,1.4129
Desaprueba,55 o+,polìticos,1.4129
Desaprueba,18-34,efectividad,1.40832
Desaprueba,18-34,peticiones,1.40832
Desaprueba,18-34,relleno,1.40832
Desaprueba,18-34,requerimientos,1.40832
Desaprueba,18-34,respuesta,1.40832
Desaprueba,18-34,salarial,1.40832
Desaprueba,55 o+,emperando,1.4058
Desaprueba,55 o+,materi,1.4058
Desaprueba,55 o+,profundos,1.4058
Desaprueba,18-34,edad,1.40166
Desaprueba,18-34,enfocarse,1.40166
Desaprueba,18-34,fallado,1.40166
Desaprueba,18-34,google,1.40166
Desaprueba,18-34,par,1.40166
Desaprueba,18-34,sondea,1.40166
Desaprueba,18-34,votar,1.40166
Desaprueba,35-54,familia,1.40101
Desaprueba,35-54,fizcalisacion,1.40101
Desaprueba,35-54,hacerse,1.40101
Desaprueba,35-54,obligaran,1.40101
Desaprueba,35-54,repite,1.40101
Desaprueba,35-54,responsable,1.40101
Desaprueba,35-54,toamndo,1.40101
Desaprueba,35-54,ue,1.40027
Desaprueba,55 o+,clara,1.3987
Desaprueba,55 o+,respuesta,1.3987
Desaprueba,35-54,demedro,1.39802
Desaprueba,35-54,desampara,1.39802
Desaprueba,35-54,prr,1.39802
Desaprueba,35-54,puchuncabi,1.39802
Desaprueba,35-54,vetana,1.39802
Desaprueba,18-34,cartera,1.39766
Desaprueba,18-34,pro,1.39766
Desaprueba,35-54,accesible,1.39709
Desaprueba,35-54,capiltalistas,1.39709
Desaprueba,35-54,manejado,1.39709
Desaprueba,35-54,pagar,1.39709
Desaprueba,35-54,asiendo,1.39179
Desaprueba,35-54,corremos,1.39179
Desaprueba,35-54,desempeña,1.39179
Desaprueba,35-54,entrando,1.39179
Desaprueba,35-54,favoritismo,1.39179
Desaprueba,35-54,ingresando,1.39179
Desaprueba,35-54,necesitan,1.39179
Desaprueba,35-54,riesgo,1.39179
Desaprueba,35-54,sacado,1.39179
Desaprueba,35-54,tiende,1.39179
Desaprueba,35-54,tirar,1.39179
Desaprueba,35-54,universidades,1.39179
Desaprueba,55 o+,compromisos,1.3916
Desaprueba,55 o+,ejecutar,1.3916
Desaprueba,35-54,asuntos,1.3887
Desaprueba,35-54,líder,1.3887
Desaprueba,35-54,conduccion,1.38752
Desaprueba,35-54,presidenta,1.3848
Desaprueba,35-54,antecedentes,1.38107
Desaprueba,35-54,dejar,1.38107
Desaprueba,35-54,negando,1.38107
Desaprueba,55 o+,2019,1.37773
Desaprueba,55 o+,aumentarle,1.37773
Desaprueba,55 o+,deberia,1.37773
Desaprueba,55 o+,estudiantes,1.37773
Desaprueba,55 o+,impuesto,1.37773
Desaprueba,55 o+,minimiza,1.37773
Desaprueba,55 o+,presupuesto,1.37773
Desaprueba,55 o+,culpa,1.3774
Desaprueba,55 o+,hechos,1.3774
Desaprueba,18-34,despidos,1.37702
Desaprueba,18-34,luz,1.37702
Desaprueba,18-34,masivos,1.37702
Desaprueba,18-34,salio,1.37702
Desaprueba,35-54,harian,1.37273
Desaprueba,35-54,pense,1.37273
Desaprueba,55 o+,trate,1.36388
Desaprueba,35-54,atencion,1.36156
Desaprueba,35-54,nombre,1.36156
Desaprueba,35-54,nombres,1.36156
Desaprueba,35-54,populismo,1.36156
Desaprueba,35-54,bienestar,1.35801
Desaprueba,35-54,esperaba,1.35777
Desaprueba,18-34,cariño,1.3561
Desaprueba,18-34,gana,1.3561
Desaprueba,35-54,paso,1.3523
Desaprueba,35-54,gabinete,1.34908
Desaprueba,18-34,manejando,1.349
Desaprueba,18-34,centro,1.34202
Desaprueba,18-34,centraliza,1.3419
Desaprueba,18-34,lados,1.3419
Desaprueba,18-34,ocurren,1.3419
Desaprueba,35-54,apoyar,1.33996
Desaprueba,35-54,aprovado,1.33883
Desaprueba,35-54,civil,1.33883
Desaprueba,35-54,gstion,1.33883
Desaprueba,35-54,union,1.33883
Desaprueba,35-54,valorica,1.33883
Desaprueba,35-54,vive,1.33883
Desaprueba,35-54,arta,1.33726
Desaprueba,35-54,comunal,1.33726
Desaprueba,35-54,encuientro,1.33726
Desaprueba,35-54,financiamiento,1.33726
Desaprueba,35-54,hacienda,1.33726
Desaprueba,35-54,hiso,1.33726
Desaprueba,35-54,metas,1.33726
Desaprueba,35-54,principio,1.33726
Desaprueba,35-54,redes,1.33726
Desaprueba,35-54,tampoc,1.33726
Desaprueba,35-54,valores,1.33726
Desaprueba,18-34,cumplie,1.33655
Desaprueba,18-34,peometido,1.33655
Desaprueba,35-54,aprueba,1.33525
Desaprueba,35-54,desapruebo,1.33525
Desaprueba,18-34,incomodida,1.33507
Desaprueba,55 o+,angente,1.33427
Desaprueba,55 o+,cargos,1.33427
Desaprueba,55 o+,dituativo,1.33427
Desaprueba,55 o+,humilde,1.33427
Desaprueba,55 o+,nombrar,1.33427
Desaprueba,55 o+,paralizados,1.33427
Desaprueba,55 o+,prolijidad,1.33427
Desaprueba,55 o+,quta,1.33427
Desaprueba,35-54,arregle,1.33397
Desaprueba,35-54,asaltas,1.33397
Desaprueba,35-54,asaltos,1.33397
Desaprueba,35-54,cuidadania,1.33397
Desaprueba,35-54,cuidadano,1.33397
Desaprueba,35-54,gallina,1.33397
Desaprueba,35-54,importa,1.33397
Desaprueba,35-54,izquierda,1.33397
Desaprueba,35-54,llevamos,1.33397
Desaprueba,35-54,portonazos,1.33397
Desaprueba,35-54,robas,1.33397
Desaprueba,35-54,tranquila,1.33397
Desaprueba,35-54,agrada,1.33364
Desaprueba,35-54,auracania,1.33119
Desaprueba,35-54,empatia,1.33119
Desaprueba,35-54,aprovando,1.32979
Desaprueba,18-34,conforme,1.3277
Desaprueba,18-34,enrealidad,1.3277
Desaprueba,18-34,claros,1.32709
Desaprueba,18-34,limite,1.32709
Desaprueba,35-54,posicion,1.32684
Desaprueba,35-54,presiones,1.32684
Desaprueba,35-54,programatica,1.32684
Desaprueba,35-54,bolsas,1.32273
Desaprueba,35-54,eliminaciòn,1.32273
Desaprueba,35-54,empezamos,1.32273
Desaprueba,35-54,gustaria,1.32273
Desaprueba,35-54,opcion,1.32273
Desaprueba,35-54,simpre,1.32273
Desaprueba,18-34,codigo,1.31959
Desaprueba,18-34,especifico,1.31959
Desaprueba,18-34,ingresando,1.31959
Desaprueba,18-34,ingresen,1.31959
Desaprueba,18-34,pasan,1.31959
Desaprueba,18-34,profesion,1.31959
Desaprueba,18-34,relidad,1.31959
Desaprueba,18-34,sanitario,1.31959
Desaprueba,18-34,tent,1.31959
Desaprueba,55 o+,cosas,1.31789
Desaprueba,55 o+,dejo,1.31789
Desaprueba,55 o+,desaga,1.31789
Desaprueba,55 o+,suserora,1.31789
Desaprueba,18-34,proceso,1.31409
Desaprueba,18-34,competir,1.3135
Desaprueba,18-34,epagar,1.3135
Desaprueba,18-34,interesado,1.3135
Desaprueba,18-34,pongan,1.3135
Desaprueba,18-34,pymes,1.3135
Desaprueba,18-34,qu,1.3135
Desaprueba,18-34,alas,1.31207
Desaprueba,18-34,cortando,1.31207
Desaprueba,35-54,asaltados,1.31149
Desaprueba,35-54,casas,1.31149
Desaprueba,35-54,circo,1.31149
Desaprueba,35-54,equivocacion,1.31149
Desaprueba,35-54,incluyendo,1.31149
Desaprueba,35-54,nefasta,1.31149
Desaprueba,35-54,pan,1.31149
Desaprueba,35-54,pèsimo,1.31149
Desaprueba,35-54,reaccion,1.31149
Desaprueba,35-54,romano,1.31149
Desaprueba,35-54,sacandole,1.31149
Desaprueba,35-54,sobredemanda,1.31149
Desaprueba,35-54,tratado,1.31149
Desaprueba,35-54,vecinos,1.31149
