aprobacion_presidencial,tendencia,word,n
Aprueba,Centro Derecha / Derecha,defiende,0.98502
Aprueba,Centro Derecha / Derecha,demaciado,0.98502
Aprueba,Centro Derecha / Derecha,distintos,0.98502
Aprueba,Centro Derecha / Derecha,empeño,0.98502
Aprueba,Centro Derecha / Derecha,enroscado,0.98502
Aprueba,Centro Derecha / Derecha,especificaemnte,0.98502
Aprueba,Centro Derecha / Derecha,idiologia,0.98502
Aprueba,Centro Derecha / Derecha,lograr,0.98502
Aprueba,Centro Derecha / Derecha,movimiento,0.98502
Aprueba,Centro Derecha / Derecha,primete,0.98502
Aprueba,Centro Derecha / Derecha,prioriza,0.98502
Aprueba,Centro Derecha / Derecha,riendas,0.98502
Aprueba,Centro Derecha / Derecha,tome,0.98502
Aprueba,Centro Izquierda / Izquierda,apoyo,0.98256
Aprueba,Centro Izquierda / Izquierda,derechos,0.98256
Aprueba,Centro Izquierda / Izquierda,haq,0.98256
Aprueba,Centro Izquierda / Izquierda,maduro,0.98256
Aprueba,Centro Izquierda / Izquierda,sistemaq,0.98256
Aprueba,Centro Izquierda / Izquierda,tomando,0.98256
Aprueba,Centro Izquierda / Izquierda,freno,0.976
Aprueba,Centro Izquierda / Izquierda,transparente,0.976
Aprueba,Centro Derecha / Derecha,llegando,0.9727
Aprueba,Centro Derecha / Derecha,condiciones,0.96843
Aprueba,Centro Derecha / Derecha,costado,0.96843
Aprueba,Centro Derecha / Derecha,dificiltodo,0.96843
Aprueba,Centro,fecha,0.9629
Aprueba,Centro,llevo,0.9629
Aprueba,Centro,malo,0.9629
Aprueba,Centro,mire,0.9629
Aprueba,Centro,vi,0.9629
Aprueba,Centro Derecha / Derecha,andar,0.96202
Aprueba,Centro Derecha / Derecha,argentina,0.96202
Aprueba,Centro Derecha / Derecha,aventurarse,0.96202
Aprueba,Centro Derecha / Derecha,camino,0.96202
Aprueba,Centro Derecha / Derecha,debia,0.96202
Aprueba,Centro Derecha / Derecha,desarrollos,0.96202
Aprueba,Centro Derecha / Derecha,desorden,0.96202
Aprueba,Centro Derecha / Derecha,fiscal,0.96202
Aprueba,Centro Derecha / Derecha,forjr,0.96202
Aprueba,Centro Derecha / Derecha,funcionando,0.96202
Aprueba,Centro Derecha / Derecha,futuros,0.96202
Aprueba,Centro Derecha / Derecha,hechando,0.96202
Aprueba,Centro Derecha / Derecha,hiciera,0.96202
Aprueba,Centro Derecha / Derecha,independencia,0.96202
Aprueba,Centro Derecha / Derecha,industrias,0.96202
Aprueba,Centro Derecha / Derecha,mero,0.96202
Aprueba,Centro Derecha / Derecha,ordenada,0.96202
Aprueba,Centro Derecha / Derecha,pequeñas,0.96202
Aprueba,Centro Derecha / Derecha,posilidades,0.96202
Aprueba,Centro Derecha / Derecha,realizan,0.96202
Aprueba,Centro Izquierda / Izquierda,grupos,0.96176
Aprueba,Centro Izquierda / Izquierda,as,0.95933
Aprueba,Centro Izquierda / Izquierda,aumento,0.95933
Aprueba,Centro Izquierda / Izquierda,fuentes,0.95933
Aprueba,Centro Izquierda / Izquierda,reactivacion,0.95933
Aprueba,Centro Izquierda / Izquierda,reactivar,0.95933
Aprueba,Centro Izquierda / Izquierda,relativo,0.95933
Aprueba,Centro Derecha / Derecha,ajuste,0.9569
Aprueba,Centro Derecha / Derecha,cuudadana,0.9569
Aprueba,Centro Derecha / Derecha,disposicion,0.9569
Aprueba,Centro Derecha / Derecha,implantando,0.9569
Aprueba,Centro Derecha / Derecha,infancia,0.95606
Aprueba,Centro Derecha / Derecha,lanoral,0.95606
Aprueba,Centro Derecha / Derecha,manejaba,0.95606
Aprueba,Centro Derecha / Derecha,reales,0.95606
Aprueba,Centro Derecha / Derecha,familiar,0.95514
Aprueba,Centro Derecha / Derecha,inversiòn,0.95514
Aprueba,Centro Derecha / Derecha,eligieron,0.9514
Aprueba,Centro Derecha / Derecha,hagan,0.9514
Aprueba,Centro Izquierda / Izquierda,tarbajo,0.94832
Aprueba,Centro Derecha / Derecha,parche,0.94747
Aprueba,Centro Derecha / Derecha,agricultor,0.94333
Aprueba,Centro Derecha / Derecha,pequeño,0.94333
Aprueba,Centro Derecha / Derecha,aalla,0.93907
Aprueba,Centro Derecha / Derecha,aportan,0.93907
Aprueba,Centro Derecha / Derecha,cien,0.93907
Aprueba,Centro Derecha / Derecha,complementar,0.93907
Aprueba,Centro Derecha / Derecha,contrario,0.93907
Aprueba,Centro Derecha / Derecha,convenios,0.93907
Aprueba,Centro Derecha / Derecha,daños,0.93907
Aprueba,Centro Derecha / Derecha,deportar,0.93907
Aprueba,Centro Derecha / Derecha,fiscalizando,0.93907
Aprueba,Centro Derecha / Derecha,hablar,0.93907
Aprueba,Centro Derecha / Derecha,hechos,0.93907
Aprueba,Centro Derecha / Derecha,jornada,0.93907
Aprueba,Centro Derecha / Derecha,justificar,0.93907
Aprueba,Centro Derecha / Derecha,porciento,0.93907
Aprueba,Centro Derecha / Derecha,remuneracion,0.93907
Aprueba,Centro Derecha / Derecha,ventana,0.93907
Aprueba,Centro Izquierda / Izquierda,clase,0.9372
Aprueba,Centro Izquierda / Izquierda,jodido,0.9372
Aprueba,Centro Izquierda / Izquierda,mayoria,0.9372
Aprueba,Centro Izquierda / Izquierda,notoriamente,0.9372
Aprueba,Centro Izquierda / Izquierda,obtener,0.9372
Aprueba,Centro Izquierda / Izquierda,ofrecio,0.9372
Aprueba,Centro Izquierda / Izquierda,subsidio,0.9372
Aprueba,Centro Izquierda / Izquierda,vivienda,0.9372
Aprueba,Centro Derecha / Derecha,adecuado,0.93703
Aprueba,Centro Derecha / Derecha,aptecnancia,0.93703
Aprueba,Centro Derecha / Derecha,asesores,0.93703
Aprueba,Centro Derecha / Derecha,conceptos,0.93703
Aprueba,Centro Derecha / Derecha,conosco,0.93703
Aprueba,Centro Derecha / Derecha,deporte,0.93703
Aprueba,Centro Izquierda / Izquierda,dinero,0.93629
Aprueba,Centro Izquierda / Izquierda,flujo,0.93629
Aprueba,Centro Izquierda / Izquierda,relacion,0.93629
Aprueba,Centro Derecha / Derecha,2010,0.93622
Aprueba,Centro Derecha / Derecha,gention,0.93622
Aprueba,Centro Derecha / Derecha,apolitico,0.92277
Aprueba,Centro Derecha / Derecha,constitucional,0.92277
Aprueba,Centro Derecha / Derecha,poloticvos,0.92277
Aprueba,Centro Derecha / Derecha,tales,0.92277
Aprueba,Centro Derecha / Derecha,votamos,0.92015
Aprueba,Centro Izquierda / Izquierda,diciplina,0.91935
Aprueba,Centro Izquierda / Izquierda,aumetado,0.91765
Aprueba,Centro Izquierda / Izquierda,balanciando,0.91765
Aprueba,Centro Izquierda / Izquierda,deuda,0.91765
Aprueba,Centro Izquierda / Izquierda,eol,0.91765
Aprueba,Centro Derecha / Derecha,capital,0.9159
Aprueba,Centro Derecha / Derecha,consecuente,0.9159
Aprueba,Centro Derecha / Derecha,cresca,0.9159
Aprueba,Centro Derecha / Derecha,echado,0.9159
Aprueba,Centro Derecha / Derecha,especifico,0.9159
Aprueba,Centro Derecha / Derecha,evaluar,0.9159
Aprueba,Centro Derecha / Derecha,fabricas,0.9159
Aprueba,Centro Derecha / Derecha,faltaba,0.9159
Aprueba,Centro Derecha / Derecha,inclinacion,0.9159
Aprueba,Centro Derecha / Derecha,manda,0.9159
Aprueba,Centro Derecha / Derecha,meto,0.9159
Aprueba,Centro Derecha / Derecha,norte,0.9159
Aprueba,Centro Derecha / Derecha,ordenara,0.9159
Aprueba,Centro Derecha / Derecha,productividad,0.9159
Aprueba,Centro Derecha / Derecha,realista,0.9159
Aprueba,Centro Derecha / Derecha,socialistas,0.9159
Aprueba,Centro Izquierda / Izquierda,actividad,0.91572
Aprueba,Centro Izquierda / Izquierda,apoyan,0.91572
Aprueba,Centro Izquierda / Izquierda,aprecia,0.91572
Aprueba,Centro Izquierda / Izquierda,aspecto,0.91572
Aprueba,Centro Izquierda / Izquierda,ayudar,0.91572
Aprueba,Centro Izquierda / Izquierda,candidateo,0.91572
Aprueba,Centro Izquierda / Izquierda,caso,0.91572
Aprueba,Centro Izquierda / Izquierda,centralizacion,0.91572
Aprueba,Centro Izquierda / Izquierda,centralizado,0.91572
Aprueba,Centro Izquierda / Izquierda,consecuente,0.91572
Aprueba,Centro Izquierda / Izquierda,digamos,0.91572
Aprueba,Centro Izquierda / Izquierda,escuchando,0.91572
Aprueba,Centro Izquierda / Izquierda,esfuerzo,0.91572
Aprueba,Centro Izquierda / Izquierda,estabiladad,0.91572
Aprueba,Centro Izquierda / Izquierda,etiquetado,0.91572
Aprueba,Centro Izquierda / Izquierda,fiscales,0.91572
Aprueba,Centro Izquierda / Izquierda,gastos,0.91572
Aprueba,Centro Izquierda / Izquierda,graficos,0.91572
Aprueba,Centro Izquierda / Izquierda,ideas,0.91572
Aprueba,Centro Izquierda / Izquierda,impuesto,0.91572
Aprueba,Centro Izquierda / Izquierda,independientes,0.91572
Aprueba,Centro Izquierda / Izquierda,laclase,0.91572
Aprueba,Centro Izquierda / Izquierda,mantiene,0.91572
Aprueba,Centro Izquierda / Izquierda,mejorando,0.91572
Aprueba,Centro Izquierda / Izquierda,mente,0.91572
Aprueba,Centro Izquierda / Izquierda,obgetar,0.91572
Aprueba,Centro Izquierda / Izquierda,opiniones,0.91572
Aprueba,Centro Izquierda / Izquierda,po,0.91572
Aprueba,Centro Izquierda / Izquierda,polictica,0.91572
Aprueba,Centro Izquierda / Izquierda,postura,0.91572
Aprueba,Centro Izquierda / Izquierda,reduccion,0.91572
Aprueba,Centro Izquierda / Izquierda,rel,0.91572
Aprueba,Centro Izquierda / Izquierda,tomar,0.91572
Aprueba,Centro Izquierda / Izquierda,ultima,0.91572
Aprueba,Centro Derecha / Derecha,absolutamente,0.91254
Aprueba,Centro Derecha / Derecha,autocritico,0.91254
Aprueba,Centro Derecha / Derecha,bienestar,0.91254
Aprueba,Centro Derecha / Derecha,colaboradores,0.91254
Aprueba,Centro Derecha / Derecha,concreto,0.91254
Aprueba,Centro Derecha / Derecha,considerado,0.91254
Aprueba,Centro Derecha / Derecha,cosidero,0.91254
Aprueba,Centro Derecha / Derecha,critico,0.91254
Aprueba,Centro Derecha / Derecha,cuentas,0.91254
Aprueba,Centro Derecha / Derecha,energico,0.91254
Aprueba,Centro Derecha / Derecha,fiscales,0.91254
Aprueba,Centro Derecha / Derecha,idonea,0.91254
Aprueba,Centro Derecha / Derecha,inviertiendo,0.91254
Aprueba,Centro Derecha / Derecha,isapres,0.91254
Aprueba,Centro Derecha / Derecha,medi,0.91254
Aprueba,Centro Derecha / Derecha,necesarios,0.91254
Aprueba,Centro Derecha / Derecha,ojala,0.91254
Aprueba,Centro Derecha / Derecha,seguimiento,0.91254
Aprueba,Centro Derecha / Derecha,transparentar,0.91254
Aprueba,Centro Derecha / Derecha,viendo,0.91254
Aprueba,Centro Derecha / Derecha,asaltado,0.91136
Aprueba,Centro Derecha / Derecha,humilde,0.91136
Aprueba,Centro Derecha / Derecha,limpio,0.91136
Aprueba,Centro Derecha / Derecha,pensamientos,0.91136
Aprueba,Centro Derecha / Derecha,sacaban,0.91136
Aprueba,Centro Izquierda / Izquierda,casamiento,0.90712
Aprueba,Centro Izquierda / Izquierda,clse,0.90712
Aprueba,Centro Izquierda / Izquierda,esperando,0.90712
Aprueba,Centro Izquierda / Izquierda,llevan,0.90712
Aprueba,Centro Izquierda / Izquierda,medicina,0.90712
Aprueba,Centro Izquierda / Izquierda,micro,0.90712
Aprueba,Centro Izquierda / Izquierda,operando,0.90712
Aprueba,Centro Derecha / Derecha,adelanto,0.9017
Aprueba,Centro Derecha / Derecha,reguion,0.9017
Aprueba,Centro Izquierda / Izquierda,ataca,0.90101
Aprueba,Centro Izquierda / Izquierda,camnio,0.90101
Aprueba,Centro Izquierda / Izquierda,encunetro,0.90101
Aprueba,Centro Izquierda / Izquierda,falta,0.90101
Aprueba,Centro Izquierda / Izquierda,ghrandes,0.90101
Aprueba,Centro Izquierda / Izquierda,malo,0.90101
Aprueba,Centro Izquierda / Izquierda,mejorar,0.90101
Aprueba,Centro Izquierda / Izquierda,qe,0.90101
Aprueba,Centro Izquierda / Izquierda,qeno,0.90101
Aprueba,Centro Izquierda / Izquierda,simplemente,0.90101
Aprueba,Centro Derecha / Derecha,abrir,0.9009
Aprueba,Centro Derecha / Derecha,campos,0.9009
Aprueba,Centro Derecha / Derecha,minera,0.9009
Aprueba,Centro Derecha / Derecha,votó,0.9009
Aprueba,Centro Derecha / Derecha,indeciso,0.90004
Aprueba,Centro Derecha / Derecha,sencillez,0.90004
Aprueba,Centro Derecha / Derecha,aporta,0.89945
Aprueba,Centro Derecha / Derecha,contenta,0.89945
Aprueba,Centro Derecha / Derecha,cuendo,0.89945
Aprueba,Centro Derecha / Derecha,faltaban,0.89945
Aprueba,Centro Derecha / Derecha,haria,0.89945
Aprueba,Centro Derecha / Derecha,mejoror,0.89945
Aprueba,Centro Derecha / Derecha,siguiendo,0.89945
Aprueba,Centro Derecha / Derecha,voté,0.89945
Aprueba,Centro Derecha / Derecha,qe,0.8965
Aprueba,Centro Izquierda / Izquierda,atacando,0.89483
Aprueba,Centro Izquierda / Izquierda,enfoque,0.89483
Aprueba,Centro Izquierda / Izquierda,levantar,0.89483
Aprueba,Centro Izquierda / Izquierda,solides,0.89483
Aprueba,Centro Izquierda / Izquierda,encontre,0.8946
Aprueba,Centro Izquierda / Izquierda,estabilidad,0.8946
Aprueba,Centro Derecha / Derecha,emprendedora,0.89322
Aprueba,Centro Derecha / Derecha,trate,0.89322
Aprueba,Centro Derecha / Derecha,viviendas,0.89322
Aprueba,Centro Izquierda / Izquierda,periodo,0.89165
Aprueba,Centro Izquierda / Izquierda,manejado,0.89102
Aprueba,Centro Derecha / Derecha,apunta,0.89085
Aprueba,Centro Derecha / Derecha,dios,0.89085
Aprueba,Centro Derecha / Derecha,ejercicio,0.89085
Aprueba,Centro Derecha / Derecha,funcionen,0.89085
Aprueba,Centro Derecha / Derecha,individual,0.89085
Aprueba,Centro Derecha / Derecha,industria,0.89085
Aprueba,Centro Derecha / Derecha,intituciones,0.89085
Aprueba,Centro Derecha / Derecha,modernizacion,0.89085
Aprueba,Centro Derecha / Derecha,terminando,0.89085
Aprueba,Centro Derecha / Derecha,conforme,0.88622
Aprueba,Centro Derecha / Derecha,ambientalque,0.88487
Aprueba,Centro Derecha / Derecha,avances,0.88487
Aprueba,Centro Derecha / Derecha,bajado,0.88487
Aprueba,Centro Derecha / Derecha,bastantes,0.88487
Aprueba,Centro Derecha / Derecha,contribucion,0.88487
Aprueba,Centro Derecha / Derecha,creen,0.88487
Aprueba,Centro Derecha / Derecha,dejando,0.88487
Aprueba,Centro Derecha / Derecha,desminullero,0.88487
Aprueba,Centro Derecha / Derecha,enfrentado,0.88487
Aprueba,Centro Derecha / Derecha,facilmente,0.88487
Aprueba,Centro Derecha / Derecha,infacia,0.88487
Aprueba,Centro Derecha / Derecha,legales,0.88487
Aprueba,Centro Derecha / Derecha,legislaciones,0.88487
Aprueba,Centro Derecha / Derecha,línea,0.88487
Aprueba,Centro Derecha / Derecha,mejoran,0.88487
Aprueba,Centro Derecha / Derecha,mejoria,0.88487
Aprueba,Centro Derecha / Derecha,netamente,0.88487
Aprueba,Centro Derecha / Derecha,niveles,0.88487
Aprueba,Centro Derecha / Derecha,rebelion,0.88487
Aprueba,Centro Derecha / Derecha,reglamentos,0.88487
Aprueba,Centro Derecha / Derecha,siga,0.88487
Aprueba,Centro Derecha / Derecha,trae,0.88487
Aprueba,Centro Izquierda / Izquierda,acuerdos,0.88413
Aprueba,Centro Izquierda / Izquierda,año,0.88413
Aprueba,Centro Izquierda / Izquierda,biban,0.88413
Aprueba,Centro Izquierda / Izquierda,busqueda,0.88413
Aprueba,Centro Izquierda / Izquierda,cosas,0.88413
Aprueba,Centro Izquierda / Izquierda,est,0.88413
Aprueba,Centro Izquierda / Izquierda,fecha,0.88413
Aprueba,Centro Izquierda / Izquierda,hacrer,0.88413
Aprueba,Centro Izquierda / Izquierda,transversales,0.88413
Aprueba,Centro Izquierda / Izquierda,uyncakmbip,0.88413
Aprueba,Centro Derecha / Derecha,11,0.88124
Aprueba,Centro Derecha / Derecha,apoyando,0.88124
Aprueba,Centro Derecha / Derecha,parriba,0.88124
Aprueba,Centro Derecha / Derecha,administrativamente,0.8804
Aprueba,Centro Derecha / Derecha,equivocado,0.8804
Aprueba,Centro Derecha / Derecha,regularizado,0.8804
Aprueba,Centro Derecha / Derecha,propuetsa,0.87978
Aprueba,Centro Derecha / Derecha,subido,0.87978
Aprueba,Centro Izquierda / Izquierda,hem,0.87822
Aprueba,Centro Izquierda / Izquierda,malas,0.87822
Aprueba,Centro Derecha / Derecha,abre,0.87392
Aprueba,Centro Derecha / Derecha,alejada,0.87392
Aprueba,Centro Derecha / Derecha,desagrada,0.87392
Aprueba,Centro Derecha / Derecha,estubo,0.87392
Aprueba,Centro Derecha / Derecha,paresio,0.87392
Aprueba,Centro Derecha / Derecha,puertas,0.87392
Aprueba,Centro Derecha / Derecha,ves,0.87392
Aprueba,Centro Derecha / Derecha,preferencia,0.87349
Aprueba,Centro Derecha / Derecha,estudiantiles,0.8733
Aprueba,Centro Derecha / Derecha,ingrese,0.8733
Aprueba,Centro Derecha / Derecha,movimientos,0.8733
Aprueba,Centro Derecha / Derecha,tomas,0.8733
Aprueba,Centro Derecha / Derecha,vende,0.8733
Aprueba,Centro Izquierda / Izquierda,activa,0.8733
Aprueba,Centro Izquierda / Izquierda,asesores,0.8733
Aprueba,Centro Izquierda / Izquierda,contingencia,0.8733
Aprueba,Centro Izquierda / Izquierda,continua,0.8733
Aprueba,Centro Izquierda / Izquierda,preocupado,0.8733
Aprueba,Centro Derecha / Derecha,beneficiada,0.87196
Aprueba,Centro Derecha / Derecha,fosis,0.87196
Aprueba,Centro Derecha / Derecha,irregularidades,0.87196
Aprueba,Centro Derecha / Derecha,madre,0.87196
Aprueba,Centro Derecha / Derecha,antiguo,0.8685
Aprueba,Centro Derecha / Derecha,dificilies,0.86688
Aprueba,Centro Derecha / Derecha,inconvenientes,0.86688
Aprueba,Centro Derecha / Derecha,rapidos,0.86688
Aprueba,Centro Derecha / Derecha,tranparente,0.86688
Aprueba,Centro Derecha / Derecha,vuela,0.86688
Aprueba,Centro Derecha / Derecha,ordenanod,0.8662
Aprueba,Centro Derecha / Derecha,enap,0.86557
Aprueba,Centro Derecha / Derecha,establecido,0.86557
Aprueba,Centro Izquierda / Izquierda,asta,0.86531
Aprueba,Centro Izquierda / Izquierda,avisto,0.86531
Aprueba,Centro Izquierda / Izquierda,estables,0.86531
Aprueba,Centro Izquierda / Izquierda,relevante,0.86531
Aprueba,Centro Derecha / Derecha,colocanado,0.86324
Aprueba,Centro Derecha / Derecha,misterio,0.86324
Aprueba,Centro Derecha / Derecha,negativo,0.86324
Aprueba,Centro Derecha / Derecha,plataforma,0.86324
Aprueba,Centro Derecha / Derecha,saliendo,0.86324
Aprueba,Centro Derecha / Derecha,terreno,0.86324
Aprueba,Centro Derecha / Derecha,trasporte,0.86324
Aprueba,Centro Derecha / Derecha,uber,0.86324
Aprueba,Centro,1er,0.86271
Aprueba,Centro,actuando,0.86271
Aprueba,Centro,consideracion,0.86271
Aprueba,Centro,diversas,0.86271
Aprueba,Centro,empresariado,0.86271
Aprueba,Centro,intentando,0.86271
Aprueba,Centro,manejado,0.86271
Aprueba,Centro,mantiene,0.86271
Aprueba,Centro,mini,0.86271
Aprueba,Centro,moderacion,0.86271
Aprueba,Centro,presupuesto,0.86271
Aprueba,Centro,resolver,0.86271
Aprueba,Centro,resueltos,0.86271
Aprueba,Centro,simultaneo,0.86271
Aprueba,Centro,tomando,0.86271
Aprueba,Centro,viendo,0.86271
Aprueba,Centro Derecha / Derecha,atrncionrs,0.8591
Aprueba,Centro Derecha / Derecha,compenzar,0.8591
Aprueba,Centro Derecha / Derecha,discapacitados,0.8591
Aprueba,Centro Derecha / Derecha,enfermos,0.8591
Aprueba,Centro Derecha / Derecha,ninos,0.8591
Aprueba,Centro Derecha / Derecha,reciben,0.8591
Aprueba,Centro Derecha / Derecha,cansado,0.8562
Aprueba,Centro Derecha / Derecha,concertacion,0.8562
Aprueba,Centro Derecha / Derecha,confiables,0.8562
Aprueba,Centro Derecha / Derecha,descubierto,0.8562
Aprueba,Centro Derecha / Derecha,harto,0.8562
Aprueba,Centro Derecha / Derecha,ladrones,0.8562
Aprueba,Centro Derecha / Derecha,mire,0.8562
Aprueba,Centro Derecha / Derecha,sinverguenzas,0.8562
Aprueba,Centro Derecha / Derecha,apollo,0.85444
Aprueba,Centro Derecha / Derecha,repunte,0.85444
Aprueba,Centro Derecha / Derecha,resultado,0.85444
Aprueba,Centro Derecha / Derecha,sinceramente,0.85444
Aprueba,Centro Izquierda / Izquierda,funcionan,0.85289
Aprueba,Centro Derecha / Derecha,apoyamos,0.85214
Aprueba,Centro Derecha / Derecha,bajas,0.85214
Aprueba,Centro Derecha / Derecha,boche,0.85214
Aprueba,Centro Derecha / Derecha,chata,0.85214
Aprueba,Centro Derecha / Derecha,corazon,0.85214
Aprueba,Centro Derecha / Derecha,decirle,0.85214
Aprueba,Centro Derecha / Derecha,encia,0.85214
Aprueba,Centro Derecha / Derecha,meta,0.85214
Aprueba,Centro Derecha / Derecha,metas,0.85214
Aprueba,Centro Derecha / Derecha,preocupo,0.85214
Aprueba,Centro Derecha / Derecha,proceder,0.85214
Aprueba,Centro Derecha / Derecha,suficiente,0.85214
Aprueba,Centro Derecha / Derecha,vivir,0.85214
Aprueba,Centro Izquierda / Izquierda,estadisticas,0.852
Aprueba,Centro Izquierda / Izquierda,surgiendo,0.852
Aprueba,Centro Izquierda / Izquierda,astas,0.85108
Aprueba,Centro Izquierda / Izquierda,conductor,0.85108
Aprueba,Centro Izquierda / Izquierda,defiende,0.85108
Aprueba,Centro Izquierda / Izquierda,ecdho,0.85108
Aprueba,Centro Izquierda / Izquierda,popa,0.85108
Aprueba,Centro Izquierda / Izquierda,tomado,0.85108
Aprueba,Centro Izquierda / Izquierda,toro,0.85108
Aprueba,Centro Izquierda / Izquierda,viento,0.85108
Aprueba,Centro Izquierda / Izquierda,aborto,0.85085
Aprueba,Centro Derecha / Derecha,agusto,0.85034
Aprueba,Centro Derecha / Derecha,austeridad,0.85034
Aprueba,Centro Derecha / Derecha,conduciondo,0.85034
Aprueba,Centro Derecha / Derecha,desarrolladas,0.85034
Aprueba,Centro Derecha / Derecha,desicion,0.85034
Aprueba,Centro Derecha / Derecha,esperanza,0.85034
Aprueba,Centro Derecha / Derecha,estudio,0.85034
Aprueba,Centro Derecha / Derecha,fe,0.85034
Aprueba,Centro Derecha / Derecha,firmeza,0.85034
Aprueba,Centro Derecha / Derecha,fortalecimiento,0.85034
Aprueba,Centro Derecha / Derecha,hospitalesla,0.85034
Aprueba,Centro Derecha / Derecha,incertidumbre,0.85034
Aprueba,Centro Derecha / Derecha,independientes,0.85034
Aprueba,Centro Derecha / Derecha,notable,0.85034
Aprueba,Centro Derecha / Derecha,obra,0.85034
Aprueba,Centro Derecha / Derecha,onestidad,0.85034
Aprueba,Centro Derecha / Derecha,pa,0.85034
Aprueba,Centro Derecha / Derecha,partiendo,0.85034
Aprueba,Centro Derecha / Derecha,pinochet,0.85034
Aprueba,Centro Derecha / Derecha,populista,0.85034
Aprueba,Centro Derecha / Derecha,profecianal,0.85034
Aprueba,Centro Derecha / Derecha,repuntando,0.85034
Aprueba,Centro Derecha / Derecha,situcacion,0.85034
Aprueba,Centro Izquierda / Izquierda,innovador,0.8449
Aprueba,Centro Izquierda / Izquierda,pasa,0.8449
Aprueba,Centro Izquierda / Izquierda,relajado,0.8449
Aprueba,Centro Izquierda / Izquierda,resuelto,0.8449
Aprueba,Centro Izquierda / Izquierda,afeta,0.84475
Aprueba,Centro Izquierda / Izquierda,hga,0.84475
Aprueba,Centro Derecha / Derecha,beneficiado,0.84098
Aprueba,Centro Derecha / Derecha,crecer,0.84098
Aprueba,Centro Derecha / Derecha,permitido,0.84098
Aprueba,Centro Izquierda / Izquierda,amplio,0.84026
Aprueba,Centro Izquierda / Izquierda,campo,0.84026
Aprueba,Centro Izquierda / Izquierda,ayudando,0.8378
Aprueba,Centro Izquierda / Izquierda,errores,0.8378
Aprueba,Centro Izquierda / Izquierda,siga,0.8378
Aprueba,Centro Derecha / Derecha,anuncios,0.83387
Aprueba,Centro Derecha / Derecha,reativacion,0.83387
Aprueba,Centro Izquierda / Izquierda,discursos,0.83262
Aprueba,Centro Izquierda / Izquierda,escuchado,0.83262
Aprueba,Centro Izquierda / Izquierda,interiorisado,0.83262
Aprueba,Centro Izquierda / Izquierda,políticos,0.83262
Aprueba,Centro Izquierda / Izquierda,televisión,0.83262
Aprueba,Centro Derecha / Derecha,comparado,0.83218
Aprueba,Centro Derecha / Derecha,cunas,0.83218
Aprueba,Centro Derecha / Derecha,descontentas,0.83218
Aprueba,Centro Derecha / Derecha,límite,0.83218
Aprueba,Centro Derecha / Derecha,mujeres,0.83218
Aprueba,Centro Derecha / Derecha,notorio,0.83218
Aprueba,Centro Derecha / Derecha,plantear,0.83218
Aprueba,Centro Derecha / Derecha,restricción,0.83218
Aprueba,Centro Derecha / Derecha,salas,0.83218
Aprueba,Centro Derecha / Derecha,solucionando,0.83218
Aprueba,Centro Derecha / Derecha,talcahuano,0.83218
Aprueba,Centro Derecha / Derecha,2020,0.83189
Aprueba,Centro Derecha / Derecha,afinalizar,0.83189
Aprueba,Centro Derecha / Derecha,ampliamente,0.83189
Aprueba,Centro Derecha / Derecha,apuintan,0.83189
Aprueba,Centro Derecha / Derecha,conde,0.83189
Aprueba,Centro Derecha / Derecha,diente,0.83189
Aprueba,Centro Derecha / Derecha,entes,0.83189
Aprueba,Centro Derecha / Derecha,evaluaciones,0.83189
Aprueba,Centro Derecha / Derecha,hasy,0.83189
Aprueba,Centro Derecha / Derecha,implementacion,0.83189
Aprueba,Centro Derecha / Derecha,incando,0.83189
Aprueba,Centro Derecha / Derecha,manteniendo,0.83189
Aprueba,Centro Derecha / Derecha,muncipalidad,0.83189
Aprueba,Centro Derecha / Derecha,pasi,0.83189
Aprueba,Centro Derecha / Derecha,pertenecer,0.83189
Aprueba,Centro Derecha / Derecha,prevee,0.83189
Aprueba,Centro Derecha / Derecha,rl,0.83189
Aprueba,Centro Derecha / Derecha,trabaj,0.83189
Aprueba,Centro Derecha / Derecha,tranquilo,0.83189
Aprueba,Centro Derecha / Derecha,acabo,0.83076
Aprueba,Centro Derecha / Derecha,regio,0.83076
Aprueba,Centro Derecha / Derecha,importa,0.8307
Aprueba,Centro Izquierda / Izquierda,aport,0.8307
Aprueba,Centro Izquierda / Izquierda,cosasç,0.8307
Aprueba,Centro Izquierda / Izquierda,escucho,0.8307
Aprueba,Centro Izquierda / Izquierda,ningun,0.8307
Aprueba,Centro Izquierda / Izquierda,sacando,0.8307
Aprueba,Centro,colocando,0.82686
Aprueba,Centro,deberian,0.82686
Aprueba,Centro,mejorando,0.82686
Aprueba,Centro Izquierda / Izquierda,calle,0.82673
Aprueba,Centro Izquierda / Izquierda,carabineros,0.82673
Aprueba,Centro Izquierda / Izquierda,mandar,0.82673
Aprueba,Centro Izquierda / Izquierda,policiales,0.82673
Aprueba,Centro Derecha / Derecha,compaada,0.826
Aprueba,Centro Derecha / Derecha,coyuntura,0.826
Aprueba,Centro Derecha / Derecha,dejen,0.826
Aprueba,Centro Derecha / Derecha,eficacez,0.826
Aprueba,Centro Derecha / Derecha,enfrentar,0.826
Aprueba,Centro Derecha / Derecha,equilibrio,0.826
Aprueba,Centro Derecha / Derecha,política,0.826
Aprueba,Centro Derecha / Derecha,privilegia,0.826
Aprueba,Centro Derecha / Derecha,regulando,0.826
