zona,tendencia,edad,sexo,aprobacion_presidencial,word,peso
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,gestion,7.053780000000001
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,gobierno,2.9324600000000003
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,gratuidad,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,grupo,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,gusta,3.74771
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,gustan,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,historia,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,idea,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,ideas,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,implementando,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,indices,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,infacia,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,ingreso,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,inmigracion,8.548630000000001
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,intentando,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,interna,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,inversion,3.88981
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,inversiones,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,inyeccion,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,laboral,1.46385
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,laconfianza,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,legales,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,legislaciones,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,leyes,1.46385
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,libertad,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,línea,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,llebado,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,llevado,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,mando,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,manejar,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,manejo,1.62764
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,mantenido,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,medidas,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,meja,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,mejoran,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,mejorar,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,mejoria,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,meses,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,minimo,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,mira,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,nacional,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,negocios,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,netamente,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,nivel,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,niveles,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,notado,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,nuevamente,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,opcion,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,opinionpublica,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,oportunidades,1.5194
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,orden,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,ordenado,1.4083
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,organizando,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,organizo,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,parecido,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,partido,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,paso,2.65461
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,pega,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,persona,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,personas,1.4083
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,piñera,1.76974
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,planes,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,planteado,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,politica,2.8721500000000004
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,políticas,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,presidenta,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,presidente,1.64457
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,privada,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,problemas,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,programas,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,promesas,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,promulgacion,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,proyecto,1.62764
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,publica,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,publicas,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,publico,1.58902
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,puestos,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,quintero,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,razones,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,reactivacion,1.64457
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,reajuste,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,rebelion,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,rebundancia,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,recuperacion,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,reemplaza,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,reflejado,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,reformas,3.39738
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,reglamentos,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,relacion,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,salio,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,sector,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,seguridad,1.44692
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,sensacion,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,siga,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,simplemente,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,sioridubre,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,sirve,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,situacion,2.65461
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,social,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,socialista,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,subio,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,sueldos,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,super,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,tanta,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,teniamos,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,tomado,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,trae,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,transporte,0.70415
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,traves,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,tributaria,1.62764
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,ugual,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,ultimos,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,universidades,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,valga,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,valores,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,ve,1.62764
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,visionaria,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,vote,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Aprueba,voto,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,99,1.46385
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,ademàs,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,administrativamente,0.74277
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,agenda,1.5194
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,agregado,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,año,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,anteriores,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,asunto,0.7597
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,aumentado,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,aumento,0.88487
Santiago,Centro Derecha / Derecha,18-34,Hombre,Desaprueba,cambio,0.74277
